,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position
319,Kevin Murphy\murphke01,2011-12,Tennessee Tech,OVC,33,32,34.5,7.2,16.3,.444,4.8,10.5,.460,2.4,5.8,.416,3.8,5.2,.721,0.9,4.3,5.2,2.3,0.8,0.2,3.3,2.2,20.6,,-3.06,4,201,83,Guard
320,Daniel Ewing\ewingda01,2004-05,Duke,ACC,33,32,34.5,5.5,12.8,.427,3.4,6.8,.498,2.1,6.0,.347,2.2,3.2,.692,0.7,2.5,3.2,4.0,2.0,0.4,3.0,3.0,15.3,,10.04,4,190,83,Guard
321,Damian Jones\jonesda03,2015-16,Vanderbilt,SEC,33,33,26.2,5.6,9.5,.590,5.6,9.4,.595,0.0,0.1,.000,2.7,5.1,.536,2.2,4.6,6.9,1.2,0.2,1.6,2.0,3.3,13.9,,8.68,3,208,112,Center
322,Marcus Williams\willima04,2005-06,UConn,Big East,23,20,33.3,3.6,8.9,.407,2.6,6.3,.410,1.0,2.6,.400,4.1,4.7,.862,0.8,3.1,3.9,8.6,0.9,0.2,3.7,1.7,12.3,,6.57,3,190,92,Guard
323,Luther Head\headlu01,2004-05,Illinois,Big Ten,39,39,33.3,5.5,11.8,.463,2.5,4.6,.547,3.0,7.3,.410,2.0,2.5,.788,0.6,3.4,4.0,3.8,1.7,0.2,1.8,1.4,15.9,,8.47,4,190,83,Guard
324,Vander Blue\blueva01,2012-13,Marquette,Big East,34,34,33.0,5.4,11.9,.454,4.2,8.0,.528,1.2,3.9,.303,2.8,3.7,.756,0.6,2.6,3.2,1.8,1.1,0.0,2.3,1.8,14.8,,8.58,3,193,90,Guard
325,Tony Parker\parketo01,2015-16,UCLA,Pac-12,32,27,25.1,5.1,9.5,.539,5.1,9.5,.539,0.0,0.0,,2.3,4.7,.493,3.3,4.9,8.2,0.7,0.6,1.0,1.7,3.2,12.6,,9.69,4,206,117,Forward
326,Willie Cauley-Stein\caulewi01,2014-15,Kentucky,SEC,39,38,25.9,3.5,6.1,.572,3.5,6.1,.572,0.0,0.0,,2.0,3.3,.617,2.3,4.2,6.4,1.0,1.2,1.7,1.2,2.0,8.9,,8.67,3,213,108,Forward
327,Brent Price\pricebr01,,South Carolina,,59,,27.0,4.1,8.6,.477,2.1,4.3,.488,2.0,4.3,.466,2.4,2.8,.850,,,2.1,3.5,1.6,0.1,2.4,2.5,12.6,,,6,185,74,Guard
328,R.J. Hunter\hunterj01,2014-15,Georgia State,Sun Belt,35,35,37.0,5.8,14.7,.395,3.5,7.2,.488,2.3,7.5,.305,5.8,6.6,.878,0.8,3.9,4.7,3.6,2.1,1.0,2.2,2.4,19.7,,-2.03,3,198,86,Guard
329,Alex Len\lenal01,2012-13,Maryland,ACC,38,37,26.4,4.6,8.5,.534,4.5,8.3,.544,0.0,0.2,.125,2.8,4.0,.686,2.9,5.0,7.8,1.0,0.2,2.1,1.6,2.7,11.9,,4.66,2,216,102,Center
330,Doug Christie\chrisdo01,1991-92,Pepperdine,WCC,31,31,34.1,6.8,14.6,.466,5.5,10.7,.514,1.3,3.9,.333,4.6,6.2,.746,,,5.9,4.8,2.0,0.7,3.8,2.5,19.5,,0.86,3,198,90,Guard
331,Arnett Moultrie\moultar01,,UTEP,,70,67,27.8,3.7,7.6,.488,3.4,6.5,.529,0.3,1.1,.253,1.5,2.6,.587,2.7,4.8,7.5,0.9,1.1,0.9,1.9,2.4,9.3,,,5,211,112,Forward
332,Hersey Hawkins\hawkihe01,1987-88,Bradley,MVC,31,31,38.8,12.2,23.2,.524,9.4,16.1,.581,2.8,7.1,.394,9.2,10.8,.848,,,7.8,3.6,2.6,0.8,2.1,2.5,36.3,,1.53,4,190,86,Guard
333,Anthony Grundy\grundan01,2001-02,NC State,ACC,34,33,32.4,6.4,13.3,.486,5.1,9.3,.546,1.4,4.0,.346,3.6,4.6,.766,1.6,3.9,5.5,3.5,2.1,0.1,2.2,2.1,17.8,,8.17,4,190,81,Guard
334,Desmond Mason\masonde01,1999-00,Oklahoma State,Big 12,34,34,35.4,6.2,12.4,.499,4.3,8.1,.536,1.9,4.4,.430,3.7,4.8,.767,,,6.6,1.5,1.2,1.0,1.8,2.0,18.0,,6.59,4,201,101,Forward
335,Courtney Sims\simsco01,2006-07,Michigan,Big Ten,35,29,24.6,4.1,7.2,.570,4.1,7.2,.570,0.0,0.0,,3.3,4.5,.723,1.9,4.3,6.2,0.5,0.5,1.3,2.2,2.9,11.5,,6.79,4,208,111,Forward
336,Eddie Griffin\griffed01,2000-01,Seton Hall,Big East,30,30,32.6,6.9,16.0,.429,5.5,11.7,.469,1.4,4.3,.320,2.7,3.6,.734,3.1,7.6,10.8,1.6,0.9,4.4,2.2,2.4,17.8,,6.03,1,208,99,Forward
337,Doug McDermott\mcderdo01,2013-14,Creighton,Big East,35,35,33.7,9.4,17.9,.526,6.7,11.8,.567,2.7,6.1,.449,5.1,5.9,.864,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9,26.7,,7.17,4,203,102,Forward
338,Jonah Bolden\boldejo01,2015-16,UCLA,Pac-12,31,11,21.7,1.6,4.0,.415,1.4,2.8,.483,0.3,1.2,.250,1.1,1.5,.733,1.2,3.7,4.8,1.1,0.7,0.9,0.8,2.1,4.6,,9.69,1,208,97,Forward
339,James Nunnally\nunnaja01,2011-12,UCSB,Big West,31,31,33.7,5.8,12.4,.470,4.0,7.4,.537,1.8,5.0,.370,2.5,3.2,.796,1.1,4.9,5.9,2.8,0.7,0.3,2.5,2.0,16.0,,-1.38,4,201,92,Forward
340,Baron Davis\davisba01,1998-99,UCLA,Pac-10,27,,30.7,5.6,11.6,.481,4.3,7.8,.548,1.3,3.8,.343,3.5,5.8,.599,,,3.6,5.1,2.5,0.4,3.3,3.5,15.9,,8.84,2,190,94,Guard
341,Kyle Collinsworth\colliky01,2015-16,BYU,WCC,37,36,33.8,5.6,12.0,.464,5.3,11.0,.484,0.2,1.0,.243,3.9,6.1,.652,2.3,5.9,8.2,7.4,2.0,0.5,3.4,2.0,15.3,,2.36,4,198,95,Guard
342,Patrick McCaw\mccawpa01,2015-16,UNLV,MWC,33,32,33.7,5.1,10.9,.465,3.0,5.3,.571,2.1,5.6,.366,2.5,3.2,.774,1.2,4.0,5.1,3.9,2.5,0.4,2.1,2.2,14.7,,3.17,2,198,81,Guard
343,Ben Gordon\gordobe01,2003-04,UConn,Big East,39,39,34.5,6.1,14.1,.434,3.5,8.0,.434,2.7,6.2,.433,3.6,4.4,.829,0.9,3.8,4.7,4.5,1.4,0.2,2.8,2.3,18.5,,7.77,3,190,90,Guard
344,Nate Robinson\robinna01,2004-05,Washington,Pac-10,35,35,31.5,5.4,11.6,.463,3.6,7.0,.514,1.8,4.6,.385,3.9,5.0,.782,1.5,2.3,3.9,4.3,1.7,0.2,2.0,2.8,16.4,,7.66,3,175,81,Guard
345,Antoine Walker\walkean02,1995-96,Kentucky,SEC,36,,27.0,6.3,13.7,.463,6.1,12.3,.493,0.3,1.3,.188,2.3,3.6,.631,,,8.4,2.9,1.7,0.7,2.5,2.4,15.2,,10.06,2,203,101,Forward
346,Henry Sims\simshe01,2011-12,Georgetown,Big East,33,33,27.5,4.0,8.7,.462,4.0,8.6,.463,0.0,0.0,.000,3.6,5.1,.708,1.8,4.2,6.0,3.5,0.6,1.4,2.8,2.7,11.6,,7.69,4,208,111,Center
347,Pepe Sanchez\sanchpe01,1999-00,Temple,A-10,25,,33.6,1.8,5.7,.324,0.8,2.5,.306,1.1,3.2,.338,0.9,1.1,.786,,,5.5,8.0,3.4,0.1,2.1,2.0,5.6,,6.94,4,193,88,Guard
348,Joel Anthony\anthojo01,2006-07,UNLV,MWC,37,6,18.1,2.2,3.6,.597,2.2,3.6,.597,0.0,0.0,,0.9,1.4,.604,1.7,2.4,4.1,0.4,0.5,2.9,0.8,2.4,5.2,,5.37,2,206,111,Center
349,Lance Stephenson\stephla01,2009-10,Cincinnati,Big East,34,32,28.2,4.8,10.8,.440,4.3,8.7,.495,0.5,2.1,.219,2.3,3.5,.664,1.9,3.5,5.4,2.5,0.9,0.2,2.4,1.9,12.3,,8.45,1,196,95,Forward
350,Keyon Dooling\doolike01,1999-00,Missouri,Big 12,31,,31.7,4.7,12.0,.389,2.8,6.5,.424,1.9,5.5,.347,4.0,5.4,.743,,,2.7,3.6,1.4,0.5,2.5,1.8,15.3,,8.22,2,190,88,Guard
351,Salim Stoudamire\stoudsa01,2004-05,Arizona,Pac-10,36,33,31.3,5.8,11.6,.504,2.5,5.0,.503,3.3,6.6,.504,3.4,3.7,.910,0.3,2.1,2.3,2.2,0.8,0.1,2.4,1.8,18.4,,8.03,4,185,81,Guard
352,Rafer Alston\alstora01,1997-98,Fresno State,WAC,33,,,3.8,9.4,.401,1.8,3.4,.513,2.0,5.9,.337,1.5,2.0,.758,,,2.2,7.3,2.1,0.4,,,11.0,,5.48,1,188,77,Guard
353,Khyri Thomas\thomakh01,2017-18,Creighton,Big East,33,33,31.7,5.6,10.4,.538,3.7,5.8,.639,1.9,4.6,.411,2.0,2.6,.788,1.1,3.3,4.4,2.8,1.7,0.2,1.8,1.9,15.1,,8.10,3,190,90,Guard
354,Alando Tucker\tuckeal02,2006-07,Wisconsin,Big Ten,36,36,32.8,7.1,15.1,.470,6.0,11.7,.512,1.1,3.4,.325,4.6,6.9,.659,2.2,3.3,5.4,2.0,0.9,0.3,1.7,1.3,19.9,,6.95,5,198,92,Guard
355,LaMarcus Aldridge\aldrila01,2005-06,Texas,Big 12,37,37,33.7,5.9,10.4,.569,5.9,10.4,.569,0.0,0.0,,3.2,4.9,.646,3.6,5.5,9.2,0.5,1.4,2.0,1.6,2.5,15.0,,6.99,2,211,108,Forward
356,Roy Hibbert\hibbero01,2007-08,Georgetown,Big East,34,34,26.3,5.3,8.6,.609,5.2,8.6,.605,0.1,0.1,1.000,2.7,4.2,.646,2.2,4.1,6.4,1.9,0.5,2.2,1.7,2.7,13.4,,7.23,4,218,126,Center
357,Vin Baker\bakervi01,1992-93,Hartford,NAC,28,,36.4,10.9,22.8,.477,9.8,18.6,.525,1.1,4.3,.269,5.4,8.6,.625,,,10.7,1.9,1.4,2.6,2.9,2.8,28.3,,-6.08,4,211,105,Forward
358,Danuel House\houseda01,,Houston,,57,45,28.6,4.2,9.6,.432,3.0,6.1,.494,1.1,3.5,.325,3.5,4.9,.711,1.6,3.5,5.1,1.9,0.9,0.5,2.0,2.3,12.9,,,6,201,88,Guard
359,Sherron Collins\collish01,2009-10,Kansas,Big 12,36,36,33.0,5.1,12.1,.426,3.2,6.8,.469,1.9,5.3,.370,3.3,3.8,.855,0.2,1.9,2.1,4.5,1.1,0.1,2.4,1.7,15.5,,8.25,4,180,92,Guard
360,Mark Blount\blounma01,1996-97,Pitt,Big East,29,,26.2,3.5,7.1,.488,3.4,7.1,.488,0.0,0.1,.500,2.1,4.1,.508,,,4.1,1.0,0.7,2.7,3.0,3.2,9.1,,8.81,2,213,104,Center
361,Felton Spencer\spencfe01,1989-90,Louisville,Metro,35,35,28.4,5.4,7.9,.681,5.4,7.9,.681,0.0,0.0,,4.2,5.8,.716,,,8.4,1.3,0.7,2.0,2.3,3.6,14.9,,6.65,4,213,120,Center
362,Michael Beasley\beaslmi01,2007-08,Kansas State,Big 12,33,33,31.5,9.3,17.5,.532,8.2,14.6,.562,1.1,2.9,.379,6.5,8.5,.774,4.0,8.4,12.4,1.2,1.3,1.6,2.9,2.6,26.2,,7.79,1,206,106,Forward
363,Eric Gordon\gordoer01,2007-08,Indiana,Big Ten,32,32,34.7,5.8,13.3,.433,3.6,6.8,.525,2.2,6.5,.337,7.2,8.7,.834,0.7,2.5,3.3,2.4,1.3,0.6,3.6,2.2,20.9,,6.08,1,190,100,Guard
364,Devin Ebanks\ebankde01,2009-10,West Virginia,Big East,34,31,34.1,4.2,9.3,.457,4.1,8.4,.495,0.1,0.9,.100,3.4,4.5,.770,2.9,5.2,8.1,2.4,1.1,0.7,2.2,1.6,12.0,,10.26,2,206,97,Forward
365,Chandler Hutchison\hutchch01,2017-18,Boise State,MWC,31,31,31.0,6.6,13.9,.475,5.1,9.8,.523,1.5,4.1,.359,5.3,7.2,.728,0.9,6.8,7.7,3.5,1.5,0.3,3.4,2.4,20.0,,3.05,4,201,86,Guard
366,OG Anunoby\anunoog01,2016-17,Indiana,Big Ten,16,10,25.1,4.3,7.6,.557,3.4,4.8,.701,0.9,2.8,.311,1.7,3.0,.563,1.8,3.7,5.4,1.4,1.3,1.3,1.6,2.1,11.1,,8.15,2,203,97,Forward
367,Samardo Samuels\samuesa01,2009-10,Louisville,Big East,33,33,29.3,5.3,10.2,.524,5.3,10.2,.524,0.0,0.0,,4.7,6.6,.706,3.2,3.8,7.0,1.2,0.6,1.1,2.5,2.6,15.3,,7.99,2,206,117,Forward
368,Greg Ostertag\ostergr01,1994-95,Kansas,Big 8,31,28,19.5,3.9,6.5,.596,3.9,6.5,.596,0.0,0.0,,1.8,3.3,.553,,,7.5,0.4,0.4,2.9,1.6,2.4,9.6,,10.02,4,218,127,Center
369,Anthony Carter\cartean01,1997-98,Hawaii,WAC,29,,,6.6,14.6,.453,5.4,10.8,.503,1.2,3.8,.309,3.8,4.9,.782,,,5.2,7.3,2.2,0.3,,,18.2,,4.27,2,185,86,Guard
370,Matt Barnes\barnema02,2001-02,UCLA,Pac-10,31,31,30.7,4.9,10.4,.471,3.5,7.1,.495,1.4,3.3,.417,2.4,3.8,.619,1.5,4.7,6.2,3.5,1.1,0.3,2.8,2.4,13.5,,10.77,4,201,106,Forward
371,Mohamed Bamba\bambamo01,2017-18,Texas,Big 12,30,29,30.2,4.9,9.0,.541,4.4,7.3,.603,0.5,1.7,.275,2.7,4.0,.681,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,,10.67,1,211,102,Forward
372,Devin Booker\bookede01,2012-13,Clemson,ACC,31,31,31.9,5.1,9.4,.545,5.1,9.1,.559,0.1,0.4,.182,2.8,4.5,.623,3.0,4.5,7.5,0.8,0.6,1.1,1.9,2.3,13.1,,4.44,4,203,113,Forward
373,Brendan Haywood\haywobr01,2000-01,UNC,ACC,33,33,27.3,4.7,7.9,.592,4.7,7.9,.592,0.0,0.0,,2.9,5.6,.516,3.2,4.2,7.3,1.3,0.5,3.6,2.0,2.9,12.3,,11.77,4,213,121,Center
374,Brandin Knight\knighbr02,2002-03,Pitt,Big East,33,33,32.9,3.7,10.1,.367,2.0,4.5,.442,1.7,5.6,.308,2.1,3.6,.575,0.6,2.9,3.5,6.3,2.1,0.4,3.1,2.3,11.2,,5.79,4,183,81,Guard
375,Lawrence Roberts\roberla01,,Baylor,,56,55,30.3,5.5,12.6,.434,4.8,10.5,.461,0.7,2.2,.306,4.3,6.4,.681,3.5,5.8,9.3,1.4,1.7,1.2,2.1,2.6,16.0,,,6,206,108,Forward
376,Dan McClintock\mcclida01,1999-00,Northern Arizona,Big Sky,31,,24.3,6.1,10.3,.597,6.1,10.3,.597,0.0,0.0,,3.3,4.9,.682,,,6.5,1.2,0.4,2.3,1.8,2.8,15.6,,1.37,4,213,122,Center
377,Luke Kornet\kornelu01,2016-17,Vanderbilt,SEC,35,35,31.5,4.1,10.2,.406,2.6,5.6,.472,1.5,4.6,.327,3.4,4.0,.857,1.5,4.7,6.2,1.2,0.5,2.0,1.3,2.3,13.2,,10.72,4,213,106,Forward-Center
378,John Starks\starkjo01,1987-88,Oklahoma State,Big 8,30,28,32.7,5.1,10.3,.497,3.8,6.7,.559,1.4,3.6,.380,3.8,4.5,.838,,,4.7,4.6,2.2,0.3,3.1,3.3,15.4,,7.83,1,190,81,Guard
379,Steve Goodrich\goodrst01,1997-98,Princeton,Ivy,29,,,5.2,8.8,.594,4.2,6.3,.661,1.1,2.5,.425,1.8,2.8,.646,,,4.4,3.4,0.9,0.9,,,13.4,,-3.60,4,208,99,Center
380,Joe Smith\smithjo02,1994-95,Maryland,ACC,34,34,32.6,7.2,12.5,.578,6.9,11.9,.586,0.3,0.6,.429,6.1,8.3,.741,,,10.6,1.2,1.5,2.9,2.1,3.0,20.8,,10.36,2,208,102,Center
381,Erik Murphy\murpher01,2012-13,Florida,SEC,36,34,26.4,4.6,8.8,.516,2.6,4.4,.579,2.0,4.4,.453,1.1,1.4,.784,1.6,3.9,5.5,1.4,0.6,0.7,1.4,2.8,12.2,,6.83,4,208,107,Forward
382,Carl Landry\landrca01,2006-07,Purdue,Big Ten,34,34,30.4,6.4,10.8,.597,6.3,10.2,.618,0.1,0.6,.211,5.9,8.1,.726,3.0,4.4,7.3,1.2,1.2,0.9,3.0,2.9,18.9,,8.89,3,206,112,Forward
383,Hanno Mottola\mottoha01,1999-00,Utah,MWC,21,,27.6,5.5,11.1,.498,4.5,8.2,.549,1.0,2.9,.350,5.0,6.0,.827,,,4.8,1.7,0.2,0.6,3.0,3.2,17.0,,4.36,4,211,112,Forward
384,James Robinson\robinja02,1992-93,Alabama,SEC,29,27,34.5,7.0,16.6,.420,4.3,8.9,.479,2.7,7.7,.351,4.0,5.9,.682,,,4.5,2.3,1.6,0.7,3.2,2.3,20.6,,7.83,3,188,81,Guard
385,Acie Law\lawac01,2006-07,Texas A&M,Big 12,34,34,33.9,6.4,12.7,.500,5.2,10.3,.510,1.1,2.4,.458,4.2,5.4,.778,0.2,3.1,3.3,5.0,1.1,0.0,2.6,2.4,18.1,,5.12,4,190,88,Guard
386,Charlie Villanueva\villach01,2004-05,UConn,Big East,31,31,25.7,5.1,9.8,.521,4.9,9.5,.522,0.2,0.4,.500,3.1,4.5,.688,2.6,5.6,8.3,1.3,0.6,1.8,2.3,2.2,13.6,,7.62,2,211,108,Forward
387,David Robinson*\robinda01,1986-87,Navy,CAA,32,32,34.6,10.9,18.5,.591,10.9,18.5,.591,0.0,0.0,1.000,6.3,9.9,.637,,,11.8,1.0,2.1,4.5,2.2,2.7,28.2,,-1.44,4,216,106,Center
388,Justin Reed\reedju01,2003-04,Ole Miss,SEC,28,27,33.5,6.9,14.9,.464,6.4,12.8,.501,0.5,2.1,.237,4.2,5.7,.731,2.8,4.7,7.5,1.5,0.7,0.8,3.0,3.1,18.5,,6.36,4,203,108,Forward
389,Chris Carr\carrch01,1994-95,Southern Illinois,MVC,32,32,33.4,7.8,16.3,.480,6.6,13.1,.500,1.3,3.2,.396,5.2,6.7,.771,,,7.3,2.1,1.6,0.5,3.2,3.0,22.0,,3.34,3,196,93,Forward
390,Francisco Garcia\garcifr01,2004-05,Louisville,CUSA,38,38,31.9,4.9,11.3,.437,3.1,6.2,.496,1.9,5.1,.366,3.9,4.5,.877,1.2,3.0,4.2,3.9,1.7,1.5,2.7,2.9,15.7,,6.18,3,201,88,Forward
391,Casey Jacobsen\jacobca01,2001-02,Stanford,Pac-10,30,30,35.3,6.8,15.5,.441,4.7,9.8,.481,2.1,5.7,.372,6.1,7.9,.776,1.5,3.0,4.5,3.5,0.6,0.1,2.4,1.8,21.9,,9.03,3,198,97,Guard
392,Rodney McGruder\mcgruro01,2012-13,Kansas State,Big 12,35,34,33.5,5.8,13.2,.442,4.4,8.9,.494,1.5,4.3,.336,2.5,3.3,.752,2.1,3.3,5.4,2.0,1.3,0.3,1.7,1.5,15.6,,6.53,4,193,92,Guard
393,Malcolm Thomas\thomama01,2009-10,Louisiana-Monroe,Sun Belt,9,4,18.9,2.0,6.0,.333,1.7,4.4,.375,0.3,1.6,.214,1.3,1.7,.800,0.8,1.0,1.8,0.7,1.0,0.2,1.8,1.8,5.7,,-5.30,2,198,83,Forward
394,Antawn Jamison\jamisan01,1997-98,UNC,ACC,37,,,8.5,14.8,.579,8.4,14.4,.584,0.2,0.4,.400,5.0,7.5,.667,,,10.5,0.8,0.8,0.8,,,22.2,,10.38,3,206,100,Forward
395,P.J. Brown\brownpj01,1991-92,Louisiana Tech,Sun Belt,31,,30.0,4.9,10.0,.489,4.6,9.2,.504,0.3,0.8,.320,2.7,3.7,.730,,,9.9,1.7,0.9,2.4,2.4,3.1,12.7,,-0.24,4,211,102,Center
396,Kenneth Faried\farieke01,2010-11,Morehead State,OVC,35,34,34.7,6.7,10.7,.623,6.7,10.7,.623,0.0,0.0,,4.0,6.9,.577,5.7,8.8,14.5,1.1,1.9,2.3,2.6,3.1,17.3,,-3.13,4,203,103,Forward
397,Gani Lawal\lawalga01,2009-10,Georgia Tech,ACC,36,36,25.8,4.8,9.0,.529,4.8,9.0,.531,0.0,0.0,.000,3.5,6.2,.572,2.9,5.6,8.5,0.4,0.4,1.4,2.2,2.1,13.1,,9.02,3,206,106,Forward
398,Otto Porter\porteot01,2012-13,Georgetown,Big East,31,30,35.4,5.4,11.3,.480,4.0,8.0,.504,1.4,3.3,.422,3.9,5.1,.777,1.8,5.7,7.5,2.7,1.8,0.9,1.5,2.0,16.2,,7.59,2,203,92,Forward
399,CJ McCollum\mccolcj01,2012-13,Lehigh,Patriot,12,11,31.0,8.0,16.2,.495,5.3,10.8,.485,2.8,5.3,.516,5.2,6.1,.849,1.0,4.0,5.0,2.9,1.4,0.3,2.7,1.8,23.9,,-3.01,4,190,81,Guard
400,Treveon Graham\grahatr01,2014-15,VCU,A-10,33,33,29.4,5.2,12.2,.428,3.3,7.1,.462,1.9,5.1,.381,3.8,5.5,.691,2.2,4.9,7.1,1.6,0.6,0.3,1.2,2.0,16.2,,6.10,4,198,99,Guard
401,Mike Muscala\muscami01,2012-13,Bucknell,Patriot,34,34,31.7,6.7,13.1,.509,6.6,12.6,.519,0.1,0.5,.250,5.3,6.7,.789,2.9,8.2,11.1,2.3,0.5,2.4,1.7,2.2,18.7,,-1.96,4,211,106,Forward
402,Tyler Lydon\lydonty01,2016-17,Syracuse,ACC,34,34,36.1,4.4,9.4,.473,3.0,5.7,.523,1.4,3.6,.395,2.9,3.4,.836,2.3,6.3,8.6,2.1,1.0,1.4,1.7,2.5,13.2,,8.46,2,203,92,Forward
403,Jimmer Fredette\fredeji01,2010-11,BYU,MWC,37,37,35.8,9.4,20.7,.452,6.0,12.2,.491,3.4,8.5,.396,6.8,7.6,.894,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3,28.9,,5.76,4,188,88,Guard
404,Dahntay Jones\jonesda02,,Rutgers,,63,,29.9,4.5,10.8,.418,3.7,8.5,.439,0.8,2.3,.340,3.4,4.6,.750,,,4.3,1.8,1.0,0.7,2.5,3.1,13.3,,,6,198,95,Forward
405,Keith Appling\applike01,2013-14,Michigan State,Big Ten,35,32,31.5,3.8,8.3,.452,2.8,5.7,.495,1.0,2.7,.362,2.7,4.0,.660,0.4,2.7,3.0,4.5,1.2,0.4,2.1,2.7,11.2,,9.38,4,185,83,Guard
406,Andrew Goudelock\goudean01,2010-11,College of Charleston,Southern,37,37,35.2,8.6,18.9,.455,5.1,10.2,.496,3.5,8.7,.407,3.0,3.6,.821,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8,23.7,,-1.04,4,188,90,Guard
407,Semi Ojeleye\ojelese01,,Duke,,23,0,6.2,0.5,1.4,.375,0.2,0.4,.444,0.3,1.0,.348,0.6,0.8,.778,0.4,0.8,1.3,0.1,0.3,0.2,0.2,0.7,2.0,,,5,203,104,Forward
408,Bryce Drew\drewbr01,1997-98,Valparaiso,Mid-Cont,31,,,6.7,14.9,.450,3.7,7.9,.465,3.0,7.0,.433,3.3,4.2,.792,,,4.2,5.0,1.7,0.1,,,19.8,,-2.66,4,188,83,Guard
409,Dale Davis\davisda01,1990-91,Clemson,ACC,28,28,34.7,6.8,12.8,.532,6.8,12.8,.535,0.0,0.1,.000,4.3,7.3,.580,,,12.1,1.3,1.3,2.6,2.4,3.4,17.9,,8.99,4,211,104,Forward
410,Keith Benson\bensoke02,2010-11,Oakland,Summit,35,35,32.4,6.6,12.1,.547,6.3,11.4,.556,0.3,0.7,.391,4.5,7.0,.643,2.7,7.5,10.1,1.1,0.8,3.6,1.9,3.1,17.9,,0.10,4,211,104,Center
411,Kelvin Cato\catoke01,,South Alabama,,24,,18.0,2.0,5.1,.398,2.0,5.1,.398,0.0,0.0,,1.9,3.3,.570,,,5.8,0.7,0.7,3.5,1.3,2.5,6.0,,,5,211,115,Center
412,Brandon Bass\bassbr01,2004-05,LSU,SEC,30,29,33.6,6.0,10.6,.567,5.6,9.8,.577,0.4,0.9,.462,4.9,6.3,.777,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,,7.77,2,203,108,Forward
413,Aaron Brooks\brookaa01,2006-07,Oregon,Pac-10,35,35,36.8,6.1,13.2,.460,3.8,7.6,.502,2.3,5.7,.404,3.3,3.9,.846,0.9,3.4,4.3,4.3,1.4,0.2,2.5,2.5,17.7,,6.30,4,183,73,Guard
414,Omar Cook\cookom01,2000-01,St. John's (NY),Big East,29,29,38.2,4.9,13.5,.360,2.5,5.9,.424,2.3,7.6,.309,3.3,4.4,.742,0.6,2.4,3.0,8.7,2.3,0.2,5.1,2.8,15.3,,8.27,1,185,86,Guard
415,Kyle O'Quinn\oquinky01,2011-12,Norfolk State,MEAC,36,36,31.3,5.7,9.9,.573,5.5,9.1,.610,0.2,0.9,.188,4.3,6.2,.696,3.2,7.2,10.3,1.4,0.7,2.7,2.6,3.3,15.9,,-5.39,4,208,108,Center
416,Hubert Davis\davishu01,1991-92,UNC,ACC,33,30,33.2,7.3,14.4,.508,4.7,8.4,.565,2.6,6.0,.429,4.2,5.1,.828,,,2.3,1.6,1.3,0.2,1.4,1.3,21.4,,10.14,4,196,83,Guard
417,Rob Kurz\kurzro01,2007-08,Notre Dame,Big East,33,33,28.6,3.8,8.4,.450,2.6,5.4,.480,1.2,3.0,.394,3.7,4.3,.853,1.9,5.2,7.1,1.9,0.6,1.5,2.1,3.0,12.5,,7.03,4,206,105,Forward
418,Alex Acker\ackeral01,2004-05,Pepperdine,WCC,31,31,37.2,5.9,13.1,.450,4.0,8.7,.459,1.9,4.4,.431,2.9,3.4,.858,1.4,5.1,6.5,3.7,1.3,0.5,2.6,1.9,16.6,,1.51,3,196,83,Guard
419,Gorgui Dieng\dienggo01,2012-13,Louisville,Big East,33,32,31.1,3.8,7.1,.534,3.8,7.1,.534,0.0,0.0,,2.2,3.4,.652,3.4,6.0,9.4,2.0,1.3,2.5,1.8,2.6,9.8,,9.13,3,211,111,Center
420,D.J. Stephens\stephdj01,2012-13,Memphis,CUSA,36,28,23.6,3.0,4.7,.629,2.6,3.7,.701,0.4,1.0,.361,1.3,1.9,.662,2.1,4.6,6.6,0.7,0.9,2.6,0.7,1.9,7.6,,2.70,4,196,85,Forward
421,Solomon Jones\jonesso01,2005-06,South Florida,Big East,29,29,36.4,4.8,9.9,.484,4.8,9.8,.488,0.0,0.1,.000,3.6,4.7,.778,3.2,6.6,9.8,1.3,0.9,3.1,3.5,3.4,13.2,,4.65,2,208,104,Center
422,Michael Gbinije\gbinimi01,,Duke,,19,0,5.8,0.6,1.1,.550,0.4,0.5,.700,0.2,0.5,.400,0.4,0.4,1.000,0.3,0.6,0.8,0.2,0.2,0.1,0.4,1.0,1.7,,,6,201,90,Forward
423,Shareef Abdur-Rahim\abdursh01,1995-96,California,Pac-10,28,,34.7,7.4,14.2,.518,7.1,13.5,.525,0.3,0.8,.381,6.1,8.9,.683,,,8.4,1.0,1.9,1.3,3.1,2.1,21.1,,6.44,1,206,102,Forward
424,Tyrone Hill\hillty01,1989-90,Xavier,MW Coll,32,32,33.2,7.8,13.4,.581,7.8,13.4,.584,0.0,0.1,.000,4.6,6.9,.658,,,12.6,1.5,1.0,0.7,3.1,3.1,20.2,,3.83,4,206,108,Forward
